,V02322,V4105,V4621,V02426,UF
935,4.0,8,788.0,,11
936,2.0,8,366.0,4.0,11
937,,8,,,11
938,2.0,8,1250.0,4.0,11
939,2.0,8,45000.0,2.0,11
940,2.0,8,240.0,4.0,11
941,4.0,8,655.0,,11
942,4.0,8,216.0,,11
943,4.0,8,250.0,,11
944,,8,,,11
945,,8,,,11
946,4.0,8,929.0,,11
947,4.0,8,1158.0,,11
948,4.0,8,1176.0,,11
949,4.0,8,760.0,,11
950,,8,,,11
951,2.0,8,3700.0,2.0,11
952,2.0,8,1750.0,2.0,11
953,2.0,8,1472.0,2.0,11
954,4.0,8,100.0,,11
955,4.0,8,225.0,,11
956,,8,,,11
957,,8,,,11
958,4.0,8,225.0,,11
959,4.0,8,3288.0,,11
960,,8,,,11
961,,8,,,11
962,,8,,,11
963,4.0,8,1500.0,,11
964,,8,,,11
965,,8,,,11
966,4.0,8,250.0,,11
967,,8,,,11
968,4.0,8,1000.0,,11
969,,8,,,11
970,,8,,,11
971,4.0,1,788.0,,11
972,4.0,1,429.0,,11
973,4.0,1,1400.0,,11
974,4.0,1,454.0,,11
975,4.0,1,286.0,,11
976,4.0,1,209.0,,11
977,4.0,1,788.0,,11
978,,1,,,11
979,,1,,,11
980,4.0,1,497.0,,11
981,,1,,,11
982,,1,,,11
983,4.0,1,394.0,,11
984,,1,,,11
985,4.0,1,300.0,,11
986,2.0,1,1333.0,4.0,11
987,,1,,,11
988,4.0,1,788.0,,11
989,2.0,1,778.0,2.0,11
990,2.0,1,700.0,2.0,11
991,2.0,1,1666.0,4.0,11
992,2.0,1,1200.0,4.0,11
993,2.0,1,3000.0,2.0,11
994,4.0,1,644.0,,11
995,4.0,1,860.0,,11
996,,1,,,11
997,2.0,1,1894.0,2.0,11
998,2.0,1,300.0,2.0,11
999,2.0,1,800.0,4.0,11
1000,2.0,1,925.0,2.0,11
1001,,1,,,11
1002,2.0,1,1300.0,2.0,11
1003,4.0,1,697.0,,11
1004,2.0,1,660.0,2.0,11
1005,2.0,1,1300.0,2.0,11
1006,2.0,1,930.0,2.0,11
1007,2.0,1,1866.0,2.0,11
1008,,1,,,11
1009,4.0,1,650.0,,11
1010,4.0,1,788.0,,11
1011,4.0,1,0.0,,11
1012,2.0,1,1250.0,4.0,11
1013,2.0,1,800.0,4.0,11
1014,4.0,1,447.0,,11
1015,4.0,1,1047.0,,11
1016,4.0,1,788.0,,11
1017,4.0,1,300.0,,11
1018,2.0,1,808.0,4.0,11
1019,2.0,1,625.0,4.0,11
1020,4.0,1,525.0,,11
1021,4.0,1,157.0,,11
1022,,1,,,11
1023,2.0,1,1500.0,4.0,11
1024,2.0,1,920.0,2.0,11
1025,,1,,,11
1026,,1,,,11
1027,4.0,8,509.0,,11
1028,4.0,8,3500.0,,11
1029,4.0,8,394.0,,11
1030,2.0,8,1447.0,4.0,11
1031,4.0,8,394.0,,11
1032,4.0,8,1147.0,,11
1033,2.0,8,750.0,2.0,11
1034,2.0,8,437.0,4.0,11
1035,4.0,8,525.0,,11
1036,4.0,8,788.0,,11
1037,4.0,8,196.0,,11
1038,2.0,8,825.0,4.0,11
1039,4.0,8,131.0,,11
1040,,8,,,11
1041,4.0,8,262.0,,11
1042,4.0,8,433.0,,11
1043,4.0,8,333.0,,11
1044,4.0,8,262.0,,11
1045,,8,,,11
1046,4.0,8,197.0,,11
1047,2.0,8,3191.0,4.0,11
1048,4.0,8,925.0,,11
1049,4.0,8,792.0,,11
1050,4.0,8,1576.0,,11
1051,4.0,8,1238.0,,11
1052,4.0,8,950.0,,11
1053,2.0,1,400.0,2.0,11
1054,4.0,1,262.0,,11
1055,2.0,1,1600.0,2.0,11
1056,4.0,1,999999999999.0,,11
1057,4.0,1,259.0,,11
1058,4.0,1,336.0,,11
1059,,1,,,11
1060,2.0,1,830.0,2.0,11
1061,2.0,1,828.0,2.0,11
1062,,1,,,11
1063,2.0,1,1175.0,2.0,11
1064,2.0,1,300.0,2.0,11
1065,4.0,1,2400.0,,11
1066,4.0,1,778.0,,11
1067,2.0,1,1200.0,2.0,11
1068,,1,,,11
1069,2.0,1,1100.0,2.0,11
1070,2.0,1,1460.0,2.0,11
1071,2.0,1,999999999999.0,4.0,11
1072,2.0,1,2697.0,2.0,11
1073,4.0,1,1394.0,,11
1074,2.0,1,1333.0,4.0,11
1075,,1,,,11
1076,2.0,1,629.0,2.0,11
1077,2.0,1,6000.0,2.0,11
1078,2.0,1,866.0,4.0,11
1079,4.0,1,1180.0,,11
1080,2.0,1,650.0,4.0,11
1081,2.0,1,657.0,2.0,11
1082,2.0,1,675.0,4.0,11
1083,2.0,1,763.0,2.0,11
1084,2.0,1,4000.0,4.0,11
1085,4.0,1,788.0,,11
1086,2.0,1,1100.0,2.0,11
1087,4.0,1,885.0,,11
1088,4.0,1,449.0,,11
1089,2.0,1,584.0,4.0,11
1090,,1,,,11
1091,2.0,1,1388.0,4.0,11
1092,2.0,1,113.0,2.0,11
1093,,1,,,11
1094,4.0,1,905.0,,11
1095,4.0,1,604.0,,11
1096,4.0,1,383.0,,11
1097,2.0,1,934.0,4.0,11
1098,4.0,1,1300.0,,11
1099,,1,,,11
1100,2.0,1,262.0,4.0,11
1101,,1,,,11
1102,,1,,,11
1103,2.0,1,1715.0,2.0,11
1104,2.0,1,325.0,2.0,11
1105,4.0,1,833.0,,11
1106,2.0,1,800.0,2.0,11
1107,4.0,1,2000.0,,11
1108,2.0,1,462.0,4.0,11
1109,2.0,1,433.0,4.0,11
1110,4.0,1,950.0,,11
1111,,1,,,11
1112,4.0,1,628.0,,11
1113,2.0,1,303.0,2.0,11
1114,2.0,1,1050.0,2.0,11
1115,4.0,1,500.0,,11
1116,2.0,1,3500.0,2.0,11
1117,4.0,1,283.0,,11
1118,,1,,,11
1119,,1,,,11
1120,2.0,1,878.0,4.0,11
1121,4.0,1,110.0,,11
1122,4.0,1,333.0,,11
1123,2.0,1,2300.0,2.0,11
1124,4.0,1,647.0,,11
1125,,1,,,11
1126,,8,,,11
1127,2.0,8,594.0,2.0,11
1128,4.0,8,788.0,,11
1129,,8,,,11
1130,4.0,8,788.0,,11
1131,4.0,8,525.0,,11
1132,4.0,8,333.0,,11
1133,,8,,,11
1134,4.0,8,669.0,,11
1135,4.0,8,2200.0,,11
1136,,8,,,11
1137,,8,,,11
1138,,8,,,11
1139,4.0,8,788.0,,11
1140,4.0,8,262.0,,11
1141,4.0,8,750.0,,11
1142,,1,,,11
1143,4.0,1,560.0,,11
1144,4.0,1,497.0,,11
1145,2.0,1,300.0,2.0,11
1146,4.0,1,200.0,,11
1147,4.0,1,1000.0,,11
1148,4.0,1,917.0,,11
1149,2.0,1,515.0,4.0,11
1150,4.0,1,125.0,,11
1151,4.0,1,1300.0,,11
1152,4.0,1,351.0,,11
1153,2.0,1,366.0,4.0,11
1154,4.0,1,460.0,,11
1155,2.0,1,325.0,4.0,11
1156,2.0,1,2000.0,4.0,11
1157,2.0,1,566.0,4.0,11
1158,2.0,1,461.0,4.0,11
1159,4.0,1,1800.0,,11
1160,2.0,1,788.0,4.0,11
1161,2.0,1,2000.0,2.0,11
1162,4.0,1,206.0,,11
1163,,1,,,11
1164,4.0,1,750.0,,11
1165,2.0,1,822.0,2.0,11
1166,2.0,1,630.0,2.0,11
1167,2.0,1,757.0,4.0,11
1168,2.0,1,427.0,4.0,11
1169,2.0,1,440.0,2.0,11
1170,2.0,1,1566.0,4.0,11
1171,2.0,1,1100.0,4.0,11
1172,2.0,1,2450.0,4.0,11
1173,,1,,,11
1174,,1,,,11
1175,2.0,1,916.0,2.0,11
1176,2.0,1,1400.0,2.0,11
1177,2.0,1,2800.0,4.0,11
1178,,8,,,11
1179,2.0,8,1000.0,2.0,11
1180,,8,,,11
1181,2.0,8,633.0,2.0,11
1182,4.0,8,161.0,,11
1183,,8,,,11
1184,4.0,8,692.0,,11
1185,4.0,8,250.0,,11
1186,,8,,,11
1187,,8,,,11
1188,4.0,8,720.0,,11
1189,4.0,8,3500.0,,11
1190,,8,,,11
1191,,8,,,11
1192,,8,,,11
1193,4.0,8,1200.0,,11
1194,4.0,8,1144.0,,11
1195,,8,,,11
1196,4.0,8,840.0,,11
1197,,8,,,11
1198,4.0,8,788.0,,11
1199,4.0,8,150.0,,11
1200,4.0,8,260.0,,11
1201,,8,,,11
1202,4.0,8,150.0,,11
1203,4.0,8,1576.0,,11
1204,4.0,8,249.0,,11
1205,4.0,8,197.0,,11
1206,2.0,8,1525.0,4.0,11
1207,4.0,8,173.0,,11
1208,4.0,8,475.0,,11
1209,2.0,8,600.0,2.0,11
1210,,8,,,11
1211,4.0,8,250.0,,11
1212,4.0,8,196.0,,11
1213,4.0,8,131.0,,11
1214,4.0,8,800.0,,11
1215,,1,,,11
1216,,1,,,11
1217,2.0,1,2000.0,4.0,11
1218,4.0,1,262.0,,11
1219,2.0,1,1400.0,2.0,11
1220,,1,,,11
1221,4.0,1,562.0,,11
1222,4.0,1,1700.0,,11
1223,2.0,1,890.0,4.0,11
1224,2.0,1,390.0,4.0,11
1225,,1,,,11
1226,4.0,1,7500.0,,11
1227,,1,,,11
1228,,1,,,11
1229,2.0,1,400.0,4.0,11
1230,2.0,1,973.0,2.0,11
1231,,1,,,11
1232,4.0,1,1580.0,,11
1233,,1,,,11
1234,4.0,1,3250.0,,11
1235,2.0,1,850.0,2.0,11
1236,2.0,1,1966.0,2.0,11
1237,2.0,1,1300.0,2.0,11
1238,2.0,1,1600.0,4.0,11
1239,,1,,,11
1240,4.0,1,4800.0,,11
1241,2.0,1,1500.0,4.0,11
1242,2.0,1,2000.0,4.0,11
1243,2.0,1,920.0,2.0,11
1244,2.0,1,1000.0,4.0,11
1245,4.0,1,1997.0,,11
1246,4.0,1,788.0,,11
1247,,1,,,11
1248,2.0,1,3750.0,2.0,11
1249,,1,,,11
1250,2.0,1,2500.0,4.0,11
1251,4.0,1,788.0,,11
1252,,1,,,11
1253,,1,,,11
1254,2.0,1,2196.0,2.0,11
1255,4.0,1,1008.0,,11
1256,2.0,1,282.0,2.0,11
1257,,1,,,11
1258,4.0,1,3950.0,,11
1259,,1,,,11
1260,2.0,1,542.0,2.0,11
1261,2.0,1,2125.0,2.0,11
1262,2.0,1,700.0,2.0,11
1263,,1,,,11
1264,2.0,1,22000.0,2.0,11
1265,,1,,,11
1266,2.0,1,400.0,2.0,11
1267,2.0,1,3500.0,2.0,11
1268,,1,,,11
1269,2.0,1,3000.0,2.0,11
1270,4.0,1,788.0,,11
1271,4.0,1,739.0,,11
1272,2.0,1,2000.0,2.0,11
1273,4.0,1,600.0,,11
1274,2.0,1,1000.0,2.0,11
1275,4.0,1,519.0,,11
1276,2.0,1,800.0,2.0,11
1277,2.0,1,1230.0,2.0,11
1278,2.0,1,131.0,4.0,11
1279,4.0,1,933.0,,11
1280,4.0,1,1800.0,,11
1281,,1,,,11
1282,2.0,1,4000.0,4.0,11
1283,2.0,1,290.0,4.0,11
1284,4.0,1,433.0,,11
1285,,1,,,11
1286,2.0,1,131.0,4.0,11
1287,2.0,1,1540.0,4.0,11
1288,2.0,1,266.0,2.0,11
1289,2.0,1,497.0,4.0,11
1290,2.0,1,838.0,4.0,11
1291,4.0,1,206.0,,11
1292,2.0,1,586.0,4.0,11
1293,2.0,1,1050.0,4.0,11
1294,2.0,1,500.0,4.0,11
1295,4.0,1,3500.0,,11
1296,4.0,1,200.0,,11
1297,4.0,1,1166.0,,11
1298,4.0,1,250.0,,11
1299,2.0,1,716.0,4.0,11
1300,,1,,,11
1301,2.0,1,300.0,4.0,11
1302,4.0,1,1900.0,,11
1303,2.0,1,1000.0,4.0,11
1304,2.0,1,1000.0,2.0,11
1305,4.0,1,575.0,,11
1306,4.0,1,1200.0,,11
1307,4.0,1,116.0,,11
1308,2.0,1,2500.0,2.0,11
1309,4.0,1,906.0,,11
1310,2.0,1,1550.0,2.0,11
1311,2.0,1,2000.0,4.0,11
1312,4.0,1,1700.0,,11
1313,2.0,1,1451.0,4.0,11
1314,2.0,1,1975.0,2.0,11
1315,,1,,,11
1316,,1,,,11
1317,2.0,1,1650.0,2.0,11
1318,4.0,1,33.0,,11
1319,2.0,1,610.0,2.0,11
1320,2.0,1,850.0,2.0,11
1321,2.0,1,6700.0,2.0,11
1322,2.0,1,6000.0,2.0,11
1323,4.0,1,800.0,,11
1324,2.0,1,1366.0,2.0,11
1325,2.0,1,2000.0,2.0,11
1326,4.0,1,1000.0,,11
1327,2.0,1,3800.0,2.0,11
1328,4.0,1,261.0,,11
1329,,1,,,11
1330,4.0,1,2500.0,,11
1331,4.0,1,261.0,,11
1332,2.0,1,1140.0,2.0,11
1333,4.0,1,650.0,,11
1334,2.0,1,1144.0,2.0,11
1335,2.0,1,1800.0,2.0,11
1336,2.0,1,2000.0,2.0,11
1337,4.0,1,766.0,,11
1338,2.0,1,1066.0,2.0,11
1339,4.0,1,861.0,,11
1340,2.0,1,1033.0,4.0,11
1341,4.0,1,600.0,,11
1342,2.0,1,1900.0,4.0,11
1343,4.0,1,833.0,,11
1344,2.0,1,275.0,4.0,11
1345,,1,,,11
1346,4.0,1,2140.0,,11
1347,,1,,,11
1348,2.0,1,2400.0,4.0,11
1349,2.0,1,2029.0,2.0,11
1350,4.0,1,387.0,,11
1351,,1,,,11
1352,4.0,1,500.0,,11
1353,4.0,1,788.0,,11
1354,2.0,1,1100.0,4.0,11
1355,4.0,1,762.0,,11
1356,,1,,,11
1357,2.0,1,1100.0,4.0,11
1358,,1,,,11
1359,,1,,,11
1360,4.0,1,744.0,,11
1361,2.0,1,275.0,2.0,11
1362,2.0,1,800.0,2.0,11
1363,4.0,1,591.0,,11
1364,,1,,,11
1365,2.0,1,830.0,2.0,11
1366,4.0,1,3800.0,,11
1367,2.0,1,3500.0,4.0,11
1368,2.0,1,1540.0,2.0,11
1369,,1,,,11
1370,2.0,1,2550.0,2.0,11
1371,2.0,1,4000.0,2.0,11
1372,2.0,1,4000.0,2.0,11
1373,2.0,1,5250.0,2.0,11
1374,,1,,,11
1375,2.0,1,500.0,2.0,11
1376,2.0,1,1550.0,4.0,11
1377,,1,,,11
1378,2.0,1,800.0,2.0,11
1379,2.0,1,325.0,4.0,11
1380,2.0,1,3322.0,2.0,11
1381,2.0,1,500.0,2.0,11
1382,4.0,1,697.0,,11
1383,2.0,1,3500.0,4.0,11
1384,2.0,1,4033.0,4.0,11
1385,2.0,1,3933.0,4.0,11
1386,2.0,1,8266.0,4.0,11
1387,4.0,1,1094.0,,11
1388,2.0,1,1750.0,4.0,11
1389,2.0,1,1000.0,4.0,11
1390,,1,,,11
1391,4.0,1,1072.0,,11
1392,,1,,,11
1393,2.0,1,33.0,2.0,11
1394,4.0,1,2600.0,,11
1395,2.0,1,1350.0,2.0,11
1396,4.0,1,250.0,,11
1397,,1,,,11
1398,,1,,,11
1399,,1,,,11
1400,,1,,,11
1401,,1,,,11
1402,,1,,,11
1403,2.0,1,2150.0,4.0,11
1404,2.0,1,1850.0,2.0,11
1405,,1,,,11
1406,,1,,,11
1407,,1,,,11
1408,4.0,1,596.0,,11
1409,2.0,1,1020.0,4.0,11
1410,4.0,1,262.0,,11
1411,4.0,1,1000.0,,11
1412,2.0,1,4000.0,2.0,11
1413,2.0,1,2250.0,2.0,11
1414,2.0,1,800.0,2.0,11
1415,2.0,1,1125.0,4.0,11
1416,2.0,1,445.0,4.0,11
1417,4.0,1,1500.0,,11
1418,2.0,1,900.0,4.0,11
1419,2.0,1,750.0,2.0,11
1420,2.0,1,1600.0,4.0,11
1421,2.0,1,860.0,4.0,11
1422,4.0,1,1500.0,,11
1423,2.0,1,785.0,2.0,11
1424,2.0,1,0.0,2.0,11
1425,4.0,1,1480.0,,11
1426,4.0,1,1738.0,,11
1427,2.0,1,1000.0,2.0,11
1428,4.0,1,1288.0,,11
1429,2.0,1,600.0,2.0,11
1430,,1,,,11
1431,2.0,1,2500.0,2.0,11
1432,2.0,1,2825.0,2.0,11
1433,4.0,1,2000.0,,11
1434,2.0,1,3425.0,2.0,11
1435,2.0,1,6000.0,2.0,11
1436,2.0,1,3500.0,2.0,11
1437,2.0,1,3000.0,2.0,11
1438,2.0,1,6000.0,2.0,11
1439,4.0,1,1750.0,,11
1440,2.0,1,300.0,2.0,11
1441,2.0,1,1400.0,2.0,11
1442,4.0,1,2400.0,,11
1443,4.0,1,2000.0,,11
1444,4.0,1,333.0,,11
1445,2.0,1,4266.0,2.0,11
1446,,1,,,11
1447,2.0,1,272.0,2.0,11
1448,4.0,1,500.0,,11
1449,4.0,1,1400.0,,11
1450,2.0,1,975.0,2.0,11
1451,,1,,,11
1452,2.0,1,484.0,2.0,11
1453,2.0,1,666.0,2.0,11
1454,,1,,,11
1455,4.0,1,788.0,,11
1456,,1,,,11
1457,2.0,1,484.0,2.0,11
1458,4.0,1,337.0,,11
1459,4.0,1,141.0,,11
1460,2.0,1,833.0,2.0,11
1461,,1,,,11
1462,4.0,1,533.0,,11
1463,4.0,1,210.0,,11
1464,2.0,1,2183.0,2.0,11
1465,4.0,1,844.0,,11
1466,4.0,1,422.0,,11
1467,4.0,1,1600.0,,11
1468,4.0,1,1200.0,,11
1469,2.0,1,1366.0,2.0,11
1470,2.0,1,165.0,2.0,11
1471,4.0,1,233.0,,11
1472,4.0,1,266.0,,11
1473,4.0,1,300.0,,11
1474,2.0,1,348.0,2.0,11
1475,4.0,1,1000.0,,11
1476,,1,,,11
1477,4.0,1,306.0,,11
1478,4.0,1,631.0,,11
1479,,1,,,11
1480,,1,,,11
1481,4.0,1,100.0,,11
1482,2.0,1,1000.0,2.0,11
1483,2.0,1,1250.0,2.0,11
1484,2.0,1,1500.0,2.0,11
1485,2.0,1,1300.0,2.0,11
1486,4.0,1,415.0,,11
1487,4.0,1,375.0,,11
1488,2.0,1,2000.0,2.0,11
1489,,1,,,11
1490,4.0,1,182.0,,11
1491,2.0,1,2050.0,2.0,11
1492,2.0,1,2333.0,2.0,11
1493,2.0,1,1250.0,4.0,11
1494,2.0,1,1457.0,2.0,11
1495,2.0,1,1250.0,4.0,11
1496,2.0,1,740.0,2.0,11
1497,4.0,1,750.0,,11
1498,4.0,1,1500.0,,11
1499,2.0,1,531.0,2.0,11
1500,,1,,,11
1501,2.0,1,400.0,2.0,11
1502,,1,,,11
1503,2.0,1,1262.0,2.0,11
1504,2.0,1,750.0,2.0,11
1505,4.0,1,2000.0,,11
1506,2.0,1,560.0,2.0,11
1507,4.0,1,1279.0,,11
1508,2.0,1,500.0,4.0,11
1509,4.0,1,966.0,,11
1510,4.0,1,500.0,,11
1511,4.0,1,537.0,,11
1512,2.0,1,1100.0,2.0,11
1513,2.0,1,375.0,4.0,11
1514,4.0,1,950.0,,11
1515,4.0,1,733.0,,11
1516,2.0,1,650.0,2.0,11
1517,4.0,1,780.0,,11
1518,4.0,1,390.0,,11
1519,,1,,,11
1520,2.0,1,1100.0,4.0,11
1521,,1,,,11
1522,2.0,1,2000.0,2.0,11
1523,4.0,1,450.0,,11
1524,2.0,1,533.0,2.0,11
1525,4.0,1,926.0,,11
1526,2.0,1,600.0,2.0,11
1527,4.0,1,262.0,,11
1528,2.0,1,429.0,4.0,11
1529,4.0,1,1600.0,,11
1530,4.0,1,1050.0,,11
1531,4.0,1,1429.0,,11
1532,4.0,1,750.0,,11
1533,,1,,,11
1534,2.0,1,772.0,2.0,11
1535,4.0,1,288.0,,11
1536,4.0,1,788.0,,11
1537,2.0,1,377.0,2.0,11
1538,2.0,1,1400.0,2.0,11
1539,4.0,1,1400.0,,11
1540,2.0,1,157.0,2.0,11
1541,4.0,1,850.0,,11
1542,2.0,1,1850.0,4.0,11
1543,2.0,1,1000.0,2.0,11
1544,4.0,1,1200.0,,11
1545,4.0,1,788.0,,11
1546,2.0,1,1166.0,4.0,11
1547,4.0,1,275.0,,11
1548,2.0,1,860.0,4.0,11
1549,2.0,1,600.0,4.0,11
1550,2.0,1,2000.0,4.0,11
1551,2.0,1,1975.0,2.0,11
1552,4.0,1,788.0,,11
1553,2.0,1,472.0,2.0,11
1554,4.0,1,2500.0,,11
1555,2.0,1,1500.0,2.0,11
1556,2.0,1,875.0,2.0,11
1557,2.0,1,750.0,4.0,11
1558,2.0,1,1150.0,2.0,11
1559,4.0,1,1888.0,,11
1560,2.0,1,745.0,4.0,11
1561,,1,,,11
1562,2.0,1,400.0,2.0,11
1563,2.0,1,2400.0,4.0,11
1564,,1,,,11
1565,,1,,,11
1566,,1,,,11
1567,2.0,1,1680.0,2.0,11
1568,4.0,1,1450.0,,11
1569,4.0,1,1433.0,,11
1570,2.0,1,600.0,4.0,11
1571,2.0,1,1500.0,4.0,11
1572,2.0,1,1150.0,4.0,11
1573,2.0,1,750.0,4.0,11
1574,2.0,1,1400.0,4.0,11
1575,4.0,1,2100.0,,11
1576,4.0,1,1700.0,,11
1577,2.0,1,600.0,4.0,11
1578,2.0,1,800.0,4.0,11
1579,2.0,1,2040.0,4.0,11
1580,2.0,1,1000.0,2.0,11
1581,2.0,1,1800.0,4.0,11
1582,2.0,1,1300.0,4.0,11
1583,,1,,,11
1584,2.0,1,750.0,4.0,11
1585,2.0,1,1800.0,4.0,11
1586,4.0,1,933.0,,11
1587,2.0,1,350.0,2.0,11
1588,2.0,1,1200.0,4.0,11
1589,4.0,1,1200.0,,11
1590,,1,,,11
1591,,1,,,11
1592,4.0,1,788.0,,11
1593,4.0,1,525.0,,11
1594,4.0,1,1041.0,,11
1595,2.0,1,653.0,4.0,11
1596,2.0,1,2725.0,2.0,11
1597,,1,,,11
1598,2.0,1,1800.0,2.0,11
1599,,1,,,11
1600,2.0,1,775.0,4.0,11
1601,4.0,1,750.0,,11
1602,4.0,1,157.0,,11
1603,4.0,1,1500.0,,11
1604,4.0,1,1500.0,,11
1605,2.0,1,153.0,4.0,11
1606,2.0,1,1200.0,4.0,11
1607,4.0,1,200.0,,11
1608,2.0,1,1144.0,4.0,11
1609,2.0,1,876.0,2.0,11
1610,2.0,1,2400.0,4.0,11
1611,4.0,1,425.0,,11
1612,2.0,1,866.0,4.0,11
1613,4.0,1,214.0,,11
1614,2.0,1,400.0,4.0,11
1615,,1,,,11
1616,4.0,1,394.0,,11
1617,,1,,,11
1618,4.0,1,476.0,,11
1619,4.0,1,900.0,,11
1620,4.0,1,800.0,,11
1621,4.0,1,540.0,,11
1622,4.0,1,487.0,,11
1623,2.0,1,560.0,4.0,11
1624,4.0,1,300.0,,11
1625,4.0,1,844.0,,11
1626,,1,,,11
1627,2.0,1,1945.0,4.0,11
1628,2.0,1,3000.0,4.0,11
1629,4.0,1,1244.0,,11
1630,2.0,1,500.0,4.0,11
1631,2.0,1,4100.0,2.0,11
1632,2.0,1,1800.0,2.0,11
1633,,1,,,11
1634,2.0,1,750.0,4.0,11
1635,2.0,1,266.0,2.0,11
1636,,1,,,11
1637,2.0,1,40.0,4.0,11
1638,2.0,1,1333.0,2.0,11
1639,2.0,1,1697.0,4.0,11
1640,2.0,1,1566.0,4.0,11
1641,2.0,1,875.0,4.0,11
1642,4.0,1,875.0,,11
1643,4.0,1,633.0,,11
1644,4.0,1,300.0,,11
1645,,1,,,11
1646,2.0,1,900.0,4.0,11
1647,4.0,1,382.0,,11
1648,4.0,1,350.0,,11
1649,4.0,1,780.0,,11
1650,2.0,1,338.0,2.0,11
1651,4.0,1,1094.0,,11
1652,4.0,1,846.0,,11
1653,4.0,1,533.0,,11
1654,4.0,1,100.0,,11
1655,4.0,1,100.0,,11
1656,4.0,1,300.0,,11
1657,4.0,1,945.0,,11
1658,4.0,1,1000.0,,11
1659,4.0,1,420.0,,11
1660,2.0,1,2433.0,2.0,11
1661,4.0,1,300.0,,11
1662,2.0,1,1272.0,4.0,11
1663,2.0,1,3500.0,2.0,11
1664,2.0,1,4500.0,2.0,11
1665,4.0,1,1000.0,,11
1666,,1,,,11
1667,2.0,1,800.0,4.0,11
1668,4.0,1,575.0,,11
1669,2.0,1,950.0,4.0,11
1670,2.0,1,466.0,4.0,11
1671,4.0,1,1000.0,,11
1672,2.0,1,1300.0,4.0,11
1673,2.0,1,582.0,4.0,11
1674,4.0,1,666.0,,11
1675,4.0,1,1350.0,,11
1676,2.0,1,633.0,4.0,11
1677,2.0,1,844.0,4.0,11
1678,2.0,1,800.0,2.0,11
1679,4.0,1,2000.0,,11
1680,2.0,1,2100.0,2.0,11
1681,2.0,1,950.0,4.0,11
1682,2.0,1,800.0,4.0,11
1683,,1,,,11
1684,4.0,1,1688.0,,11
1685,2.0,1,1633.0,2.0,11
1686,4.0,1,788.0,,11
1687,2.0,1,1200.0,4.0,11
1688,2.0,1,940.0,4.0,11
1689,4.0,1,1200.0,,11
1690,2.0,1,1600.0,4.0,11
1691,2.0,1,12500.0,2.0,11
1692,2.0,1,5000.0,2.0,11
1693,2.0,1,2100.0,2.0,11
1694,,1,,,11
1695,2.0,1,1966.0,2.0,11
1696,2.0,1,6800.0,2.0,11
1697,2.0,1,5000.0,2.0,11
1698,2.0,1,1150.0,2.0,11
1699,2.0,1,2250.0,2.0,11
1700,,1,,,11
1701,,1,,,11
1702,2.0,1,3666.0,2.0,11
1703,2.0,1,2200.0,2.0,11
1704,2.0,1,5000.0,2.0,11
1705,,1,,,11
1706,,1,,,11
1707,,1,,,11
1708,,1,,,11
1709,,1,,,11
1710,,1,,,11
1711,2.0,1,7500.0,2.0,11
1712,2.0,1,1833.0,2.0,11
1713,2.0,1,0.0,2.0,11
1714,4.0,1,788.0,,11
1715,2.0,1,958.0,2.0,11
1716,4.0,1,425.0,,11
1717,2.0,1,766.0,2.0,11
1718,2.0,1,900.0,2.0,11
1719,2.0,1,933.0,2.0,11
1720,2.0,1,1500.0,2.0,11
1721,4.0,1,630.0,,11
1722,4.0,1,394.0,,11
1723,4.0,1,60.0,,11
1724,4.0,1,586.0,,11
1725,4.0,1,1216.0,,11
1726,4.0,1,601.0,,11
1727,2.0,1,412.0,4.0,11
1728,4.0,1,190.0,,11
1729,2.0,1,1500.0,4.0,11
1730,4.0,1,394.0,,11
1731,4.0,1,150.0,,11
1732,2.0,1,1300.0,4.0,11
1733,2.0,1,833.0,2.0,11
1734,4.0,1,113.0,,11
1735,2.0,1,288.0,4.0,11
1736,2.0,1,1200.0,4.0,11
1737,4.0,1,200.0,,11
1738,2.0,1,1500.0,2.0,11
1739,2.0,1,262.0,4.0,11
1740,2.0,1,300.0,4.0,11
1741,4.0,1,166.0,,11
1742,4.0,1,225.0,,11
1743,2.0,1,215.0,2.0,11
1744,4.0,1,866.0,,11
1745,4.0,1,1000.0,,11
1746,4.0,1,163.0,,11
1747,4.0,1,204.0,,11
1748,2.0,1,195.0,2.0,11
1749,4.0,1,696.0,,11
1750,4.0,1,398.0,,11
1751,4.0,1,394.0,,11
1752,2.0,1,1375.0,2.0,11
1753,4.0,1,100.0,,11
1754,4.0,1,40.0,,11
1755,4.0,1,536.0,,11
1756,,1,,,11
1757,4.0,1,197.0,,11
1758,,8,,,11
1759,4.0,8,788.0,,11
1760,4.0,8,1247.0,,11
1761,2.0,8,5000.0,4.0,11
1762,4.0,8,1088.0,,11
1763,4.0,8,666.0,,11
1764,2.0,8,833.0,4.0,11
1765,4.0,8,1250.0,,11
1766,4.0,8,2100.0,,11
1767,2.0,8,1000.0,4.0,11
1768,2.0,8,1250.0,4.0,11
1769,2.0,8,1825.0,2.0,11
1770,2.0,8,900.0,4.0,11
1771,4.0,8,333.0,,11
1772,2.0,8,1666.0,4.0,11
1773,,8,,,11
1774,4.0,1,333.0,,11
1775,4.0,1,1400.0,,11
1776,,1,,,11
1777,2.0,1,825.0,4.0,11
1778,,8,,,11
1779,,8,,,11
1780,,8,,,11
1781,4.0,8,180.0,,11
1782,4.0,8,900.0,,11
1783,4.0,8,425.0,,11
